Lat,Lon,city_id,country,param,y2020,yBaseline,diff,diffRel
35.292216616155656,113.79899285908019,1489,China,o3,119.2134057037037,54.885979,64.32742670370371,117.20193002971435
35.292216616155656,113.79899285908019,1489,China,pm25,43.473176256880734,134.379498,-90.90632174311928,-67.64895173452669
35.29993366621804,-118.87369451076717,134,United States,no2,0.017450126799303453,0.028867416466360648,-0.011417289667057195,-39.550784464421405
35.29993366621804,-118.87369451076717,134,United States,o3,0.0675627523724,0.0375858152492,0.0299769371232,79.75598486941972
35.29993366621804,-118.87369451076717,134,United States,pm25,7.25678035106383,13.587964888888889,-6.3311845378250595,-46.59406018190537
35.31701580127774,-120.55966417014122,1042,United States,no2,0.004587742225971927,0.01057432240450104,-0.0059865801785291125,-56.61431484234753
35.31701580127774,-120.55966417014122,1042,United States,o3,0.062375270093377774,0.046951034754,0.015424235339377777,32.85174740065491
35.31701580127774,-120.55966417014122,1042,United States,pm25,6.878640976344086,8.80783988888889,-1.9291989125448028,-21.90320143056292
35.39402695085066,-118.61920177126655,618,United States,pm25,6.187592406666667,3.433156066,2.754436340666667,80.23044358352998
35.41249616755793,119.50778933749257,1493,China,no2,30.840894224770643,76.20652833333334,-45.365634108562695,-59.52985275766645
35.41249616755793,119.50778933749257,1493,China,o3,120.08841927522936,67.24907333333334,52.83934594189601,78.57260081486527
35.41249616755793,119.50778933749257,1493,China,pm25,35.69281870642202,130.901422,-95.20860329357798,-72.73305502638311
35.41471062197283,116.59067546662729,1540,China,no2,25.019215837962964,64.964504,-39.945288162037045,-61.48786753153236
35.41471062197283,116.59067546662729,1540,China,o3,127.61548726605504,63.1930165,64.42247076605504,101.94555400920771
35.41471062197283,116.59067546662729,1540,China,pm25,49.78656888888889,132.324941,-82.5383721111111,-62.375521566347125
35.47684734926212,-97.51581119641602,869,United States,no2,0.013900408048984054,0.015857991772152732,-0.0019575837231686783,-12.344461715551358
35.47684734926212,-97.51581119641602,869,United States,o3,0.06454879059964444,0.0398024077636,0.02474638283604444,62.173080038327335
35.47684734926212,-97.51581119641602,869,United States,pm25,8.159461104716982,7.9211265,0.2383346047169823,3.0088473491362917
35.488852559300874,-82.83153747315855,95,United States,o3,0.07988874919555325,0.073323853734,0.006564895461553255,8.95328754182643
35.50050390557185,112.846411371261,1500,China,no2,28.933219564220185,58.09811283333333,-29.164893269113147,-50.1993814373606
35.50050390557185,112.846411371261,1500,China,o3,128.48797865137615,85.49670499999999,42.99127365137616,50.28412925547969
35.50050390557185,112.846411371261,1500,China,pm25,40.11851087431193,122.91803916666666,-82.79952829235472,-67.36157593604746
35.537788652735095,106.68647308174555,1450,China,no2,29.906394722222224,49.4339436,-19.527548877777775,-39.50230844576554
35.537788652735095,106.68647308174555,1450,China,o3,112.29028923148148,78.0319,34.25838923148149,43.90305661079827
35.537788652735095,106.68647308174555,1450,China,pm25,21.577081212962963,50.188083500000005,-28.611002287037042,-57.00756094230424
35.584297961728396,104.61988446790123,1430,China,no2,22.625657276190477,33.9230848,-11.297427523809521,-33.30306660026839
35.584297961728396,104.61988446790123,1430,China,o3,109.91595340186916,69.1651256,40.750827801869164,58.91817219785279
35.584297961728396,104.61988446790123,1430,China,pm25,28.059949528301885,62.151022,-34.09107247169811,-54.85199015986916
35.601804688819875,103.21015299875776,1342,China,no2,21.452965185185185,44.22226125,-22.769296064814817,-51.4883124951346
35.601804688819875,103.21015299875776,1342,China,o3,123.78271320370371,99.0587938,24.723919403703704,24.958833491977874
35.601804688819875,103.21015299875776,1342,China,pm25,32.0114297962963,102.37503633333333,-70.36360653703703,-68.73121520360978
35.627877404569894,-111.9013602217742,415,United States,o3,0.08256792297300594,0.07249012711139999,0.010077795861605954,13.902301269411202
35.6522545177305,107.65304040957447,1456,China,no2,12.19968479266055,27.416364,-15.216679207339451,-55.502178214950206
35.6522545177305,107.65304040957447,1456,China,o3,109.28130010091743,78.78072916666667,30.50057093425076,38.71577637942962
35.6522545177305,107.65304040957447,1456,China,pm25,31.935251064220182,76.197238,-44.26198693577982,-58.08870255347027
35.76452493484849,-78.60355575113637,977,United States,no2,0.011527418892928042,0.015527182872434158,-0.003999763979506117,-25.75975315269204
35.76452493484849,-78.60355575113637,977,United States,o3,0.06688820933306301,0.0312408020928,0.03564740724026301,114.10528812407988
35.76452493484849,-78.60355575113637,977,United States,pm25,6.296792279012346,7.18912215,-0.8923298709876546,-12.41222297200298
35.76630481470588,115.04401659764706,1563,China,no2,23.117127633027522,66.310291,-43.193163366972485,-65.13794874912023
35.76630481470588,115.04401659764706,1563,China,o3,115.97969941284404,70.628842,45.350857412844036,64.21011038641132
35.76630481470588,115.04401659764706,1563,China,pm25,50.40718482568807,172.00161,-121.59442517431194,-70.69377151429683
