location,country,Lat,Lon,parameter,n,yBaseline,y2020,diffBase,diffBaseRel
HU0041A,HU,47.508057,19.028067,no2,3,50.518953333333336,44.16848066666667,-6.350472666666668,-12.570475529778069
"Huai Pong, Mueang",TH,NA,NA,no2,3,0.019479018643345166,0.021358356514493332,0.0018793378711481658,9.64801105003421
ITA-CJUS - Itagüí - Casa de Justicia Itagüí,CO,6.1856666,-75.597206,no2,2,0.04132908620411149,0.0356743969402135,-0.005654689263897991,-13.682105711147932
ITA-CONC - Itagüí - I.E. Concejo Municipal de Itagüí,CO,6.168497,-75.644356,pm25,2,29.073804000000003,19.6495415,-9.424262500000001,-32.414961936181456
Joshua Tree NP - Cot,US,33.7457175,-115.8201775,pm25,2,4.7742009,4.335742,-0.43845890000000054,-9.183922276919693
JPRECC,US,37.0581,-88.5725,pm25,3,9.264424666666667,7.742323666666667,-1.5221010000000001,-16.42952535926498
KSPORT,US,36.5819,-82.4858,o3,3,0.06749139283359999,0.0587034454176,-0.008787947415999989,-13.020841691127446
"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",IN,17.321025,76.821757,no2,1,13.509357,33.892647,20.383289999999995,150.88275481949285
"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",IN,17.321025,76.821757,o3,1,55.299,14.898156,-40.400844,-73.05890522432593
"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",IN,17.321025,76.821757,pm25,1,54.687073,88.10719,33.420117000000005,61.11154824468299
Lancaster,US,43.03391392307692,-91.91777030769231,o3,2,0.0585168255888,0.053756298228,-0.0047605273608000015,-8.135313754461684
LANSING FILLEY ST,US,42.76138,-84.56287,pm25,2,7.782083350000001,6.826745150000001,-0.9553381999999999,-12.276123976492745
Lincoln,US,38.89,-121.3,o3,3,0.058099591273599996,0.0560454015344,-0.0020541897391999978,-3.535635439372541
Lincoln,US,38.89,-121.3,pm25,3,5.2852396,6.181227000000001,0.895987400000001,16.95263541126879
LU0101A,LU,49.59769,6.13759,no2,3,36.109624333333336,28.997397,-7.112227333333337,-19.696209707637234
LU0102A,LU,49.50504,5.97694,no2,3,31.023831333333334,17.781715000000002,-13.242116333333332,-42.68369109880196
LU0104A,LU,49.73181,5.84714,no2,3,12.392744666666667,8.385375,-4.007369666666667,-32.3364175931541
LU0105A,LU,49.72226,6.30533,pm25,3,9.837946833333334,9.3109258,-0.5270210333333338,-5.357022580643144
LV0019A,LV,56.950607,24.115871,no2,3,24.983047,17.149572333333335,-7.833474666666664,-31.355161228598995
"Mahakaleshwar Temple, Ujjain - MPPCB",IN,NA,NA,no2,3,30.263121666666667,19.150406,-11.112715666666666,-36.72032181302292
"Mahakaleshwar Temple, Ujjain - MPPCB",IN,NA,NA,o3,3,81.21886333333333,75.4155,-5.803363333333337,-7.145339266218907
"Mahakaleshwar Temple, Ujjain - MPPCB",IN,NA,NA,pm25,3,82.95703133333333,42.58076233333334,-40.37626899999999,-48.67130410894565
"Major Dhyan Chand National Stadium, Delhi - DPCC",IN,NA,NA,no2,2,87.0393945,48.4106315,-38.628763,-44.38078093477546
"Major Dhyan Chand National Stadium, Delhi - DPCC",IN,NA,NA,o3,2,25.7641995,18.8681415,-6.896058,-26.766047980648494
"Major Dhyan Chand National Stadium, Delhi - DPCC",IN,NA,NA,pm25,2,168.52851,82.3007645,-86.22774550000001,-51.165079131121495
Matsu,TW,26.154753333333332,119.9520625,no2,3,0.0113985941515815,0.0127730491916342,0.0013744550400526991,12.05811016494521
Matsu,TW,26.154753333333332,119.9520625,o3,3,0.0922782685056,0.08990473941919999,-0.0023735290864000114,-2.5721430677429447
Matsu,TW,26.154753333333332,119.9520625,pm25,3,24.358562,21.90725533333333,-2.4513066666666674,-10.063429305336939
McMillan Reservoir,US,38.92185,-77.013176,pm25,3,7.970128833333333,5.108319333333333,-2.8618094999999997,-35.90669059239172
"MED-LAYE - Medellín, El Poblado - Tanques La Ye EPM",CO,6.182542,-75.55064,pm25,2,32.9030765,19.643987,-13.259089499999998,-40.297415653517994
Miaoli,TW,24.56527,120.8202,no2,3,0.027664602385646834,0.022795099495173,-0.004869502890473835,-17.60192618203061
Miaoli,TW,24.56527,120.8202,o3,3,0.0497828170928,0.047535598985599996,-0.002247218107200001,-4.514043676979887
Miaoli,TW,24.56527,120.8202,pm25,3,25.023241,17.781918666666666,-7.241322333333333,-28.938387051195058
"MIDC Khutala, Chandrapur - MPCB",IN,19.97753,79.23371,pm25,2,61.824545,23.728841000000003,-38.095704,-61.6190608438768
Middletown-CVH-Shed,US,41.55,-72.626,o3,3,0.06560311967039999,0.0707035767472,0.0051004570768000135,7.774717273241703
MK0043A,MK,41.99917,21.44084,no2,3,52.323146666666666,34.85063,-17.472516666666664,-33.39347455147957
MK0047A,MK,41.992,21.423,pm25,3,32.17183166666667,25.750450999999998,-6.421380666666671,-19.959636532973292
MK0048A,MK,42.006,21.387,pm25,3,34.272331333333334,28.937720666666667,-5.334610666666666,-15.565356831964955
Mobile-Pomeroy,US,46.474438,-117.61476,pm25,2,4.76215035,3.8669147500000003,-0.8952355999999995,-18.79897807090445
Molson,CA,45.5427575,-73.57199333333334,no2,3,0.0230707271184985,0.017260352659682166,-0.005810374458816332,-25.185051294536255
Molson,CA,45.5427575,-73.57199333333334,o3,3,0.05499674189439999,0.05673488588159999,0.0017381439871999999,3.1604490144842288
Molson,CA,45.5427575,-73.57199333333334,pm25,3,6.8491345,5.6619727,-1.1871618000000002,-17.333019230385975
"More Chowk Waluj, Aurangabad - MPCB",IN,19.838943,75.244446,o3,2,59.747098,91.353021,31.605922999999997,52.89951153778213
MT00004,MT,35.852290000000004,14.538986,no2,3,11.234625666666666,10.790517666666666,-0.44410799999999995,-3.9530289052502767
MT00005,MT,35.895836,14.489986,no2,3,29.5403335,24.511805666666667,-5.028527833333332,-17.022583151721467
MUSKEGON,US,43.2781,-86.3111,o3,3,0.0715484457568,0.0612727690208,-0.010275676736000001,-14.361844799435627
"Najafgarh, Delhi - DPCC",IN,NA,NA,no2,2,41.8428945,25.533549999999998,-16.3093445,-38.977572404796234
"Najafgarh, Delhi - DPCC",IN,NA,NA,o3,2,59.15905000000001,42.860029,-16.29902100000001,-27.55118785714106
"Najafgarh, Delhi - DPCC",IN,NA,NA,pm25,2,188.27197999999999,87.46042700000001,-100.81155299999998,-53.545701808628124
Nanaimo Labieux Road,CA,49.2008,-123.9939,pm25,2,4.705970799999999,3.9058877499999998,-0.8000830499999996,-17.001445270336138
"Narela, Delhi - DPCC",IN,NA,NA,no2,2,55.451671499999996,39.565297,-15.886374499999995,-28.649045322285726
"Narela, Delhi - DPCC",IN,NA,NA,o3,2,42.38171749999999,44.725222,2.3435045000000088,5.529517533120288
"Narela, Delhi - DPCC",IN,NA,NA,pm25,2,214.69657999999998,98.96459,-115.73198999999998,-53.90490617037309
"Nehru Nagar, Delhi - DPCC",IN,NA,NA,o3,2,43.794743499999996,44.0643825,0.26963900000000507,0.6156880448449369
North Ward,AU,-19.2509,146.80706666666666,pm25,3,5.860504,5.486858533333334,-0.373645466666666,-6.375654153067142
Ohio DES,US,39.954475,-82.75887,o3,2,0.0673752512304,0.0578826128472,-0.009492638383200004,-14.08920665948758
"Padmapukur, Howrah - WBPCB",IN,NA,NA,no2,3,35.08439533333333,27.22371233333333,-7.860683000000002,-22.40506904940626
"Padmapukur, Howrah - WBPCB",IN,NA,NA,o3,3,47.86523833333333,48.951291,1.0860526666666672,2.2689799622502673
PECK,US,38.0515173125,-94.237979375,no2,3,0.006595630020084733,0.005081656343505733,-0.0015139736765790003,-22.954193488244666
Pendleton - McKay Cr,US,45.65223,-118.82304,pm25,3,3.7712681666666668,4.459272166666667,0.6880039999999998,18.243306219406563
Penn State,US,40.7208,-77.9319,o3,3,0.07066539447039999,0.0695423374032,-0.0011230570671999923,-1.589260309967439
Pinedale Gaseous,US,42.8698,-109.8708,pm25,2,5.517011,4.30651235,-1.21049865,-21.941204213658445
Prescott Pioneer Par,US,34.61205,-112.46321,o3,3,0.0802890774352,0.08026758890239999,-2.1488532800012505e-5,-0.026763955305571355
Preston PM25 BAM,US,42.082222,-111.86417,pm25,2,4.24505355,4.5677874,0.32273385000000054,7.602586073384177
PT01044,PT,41.274166,-8.376111,o3,3,47.242155333333336,55.597664,8.355508666666665,17.686552630191173
PT02004,PT,40.756668,-8.572778,o3,3,44.672251333333335,35.349183,-9.323068333333339,-20.869931680333053
PT02004,PT,40.756668,-8.572778,pm25,3,11.743273666666665,14.414905666666668,2.6716320000000024,22.750317124801764
PT02021,PT,40.64111,-8.100556,o3,3,82.89245133333334,75.91141333333333,-6.981038000000012,-8.421801850119426
PT03082,PT,38.738888,-9.2075,o3,2,46.317868000000004,40.6151725,-5.702695500000004,-12.312085478545782
PT06004,PT,32.648888,-16.883057,no2,3,42.290677333333335,32.983224666666665,-9.30745266666667,-22.008284694297327
PT06004,PT,32.648888,-16.883057,pm25,3,6.303414999999999,6.537400066666667,0.2339850666666674,3.712036517771199
PT06008,PT,32.807777,-16.886389,pm25,2,6.2830801,3.7452018000000002,-2.5378783,-40.39226397893606
"Punjabi Bagh, Delhi - DPCC",IN,NA,NA,no2,3,103.307332,44.654871,-58.652461,-56.77473211678722
"Punjabi Bagh, Delhi - DPCC",IN,NA,NA,pm25,3,175.49435333333335,70.07421233333334,-105.42014100000002,-60.07038915933972
"RIMT University, Mandi Gobindgarh - PPCB",IN,NA,NA,no2,3,33.210645666666665,13.057682666666667,-20.152963,-60.682237865153624
Saint-Jean-Baptiste,CA,45.641468124999996,-73.49968125,o3,3,0.060869585328,0.05954276576959999,-0.0013268195584000067,-2.1797742686275043
Sainte-Anne-de-Belle,CA,45.42696266666667,-73.92924000000001,o3,3,0.0676837766176,0.0629260785552,-0.0047576980624000065,-7.0293034758980175
Sainte-Anne-de-Belle,CA,45.42696266666667,-73.92924000000001,pm25,2,7.066293,8.1962578,1.1299647999999998,15.990913481793068
SAN MARTIN DE PORRES,PE,-12.008889,-77.08447,no2,2,41.03073,5.680111,-35.350618999999995,-86.15644664377162
"Sanathnagar, Hyderabad - TSPCB",IN,17.451865,78.43839625,o3,3,27.494516333333333,37.327718000000004,9.833201666666671,35.76422857362746
Sanchong,TW,25.07261,121.493805,no2,3,0.06933186033064266,0.06499347262599733,-0.004338387704645327,-6.257422899018746
Sanchong,TW,25.07261,121.493805,pm25,3,18.305258666666667,19.591812333333333,1.2865536666666664,7.0283282530688425
"Secretariat, Amaravati - APPCB",IN,NA,NA,no2,3,23.608499666666667,8.341869033333333,-15.266630633333333,-64.66582310983789
"Secretariat, Amaravati - APPCB",IN,NA,NA,o3,3,31.822205333333336,36.507033,4.6848276666666635,14.721882464127553
"Secretariat, Amaravati - APPCB",IN,NA,NA,pm25,3,63.24575466666667,28.839785333333335,-34.40596933333333,-54.400440811668915
"Sector-2 Industrial Area, Pithampur - MPPCB",IN,NA,NA,no2,3,17.346367666666666,12.337077433333334,-5.009290233333331,-28.8780356187154
"Sector-2 Industrial Area, Pithampur - MPPCB",IN,NA,NA,o3,3,70.16215133333333,12.527962666666667,-57.63418866666666,-82.14427233402868
"Sector-2 Industrial Area, Pithampur - MPPCB",IN,NA,NA,pm25,3,68.87542266666667,34.377901666666666,-34.497521,-50.08683745863328
"Sector-D Industrial Area, Mandideep - MPPCB",IN,NA,NA,no2,3,20.482788666666668,18.733717,-1.7490716666666692,-8.539226250540182
"Sector-D Industrial Area, Mandideep - MPPCB",IN,NA,NA,o3,3,50.43067066666667,17.650083666666667,-32.780587000000004,-65.00129101330214
"Sector-D Industrial Area, Mandideep - MPPCB",IN,NA,NA,pm25,3,81.89825666666667,28.658641666666668,-53.239615,-65.00701866791874
"Shastri Nagar, Narnaul - HSPCB",IN,28.06025,76.11311,no2,1,44.236874,15.4912195,-28.7456545,-64.98120662866006
Shenyang,CN,41.7808775,123.4211075,pm25,6,75.047426,50.571023833333335,-24.476402166666666,-32.614579168466975
Shilin,TW,25.105917,121.5145,no2,3,0.024858862489192,0.02358248538968333,-0.0012763770995086673,-5.134495192865738
Shilin,TW,25.105917,121.5145,o3,3,0.0732083680032,0.07894430833919999,0.005735940335999987,7.835088381903642
Shilin,TW,25.105917,121.5145,pm25,3,18.497003333333332,13.446406166666668,-5.050597166666664,-27.30494813484201
"Sirifort, Delhi - CPCB",IN,NA,NA,pm25,2,315.437895,123.42788999999999,-192.01000500000004,-60.870937843406544
Soddy Daisy,US,35.14,-85.1697,o3,3,0.0764741276448,0.0673323068848,-0.009141820759999988,-11.954135393947976
Solheim,NO,59.92861,10.953203,pm25,3,11.569813333333332,11.571364666666666,0.00155133333333346,0.013408456028101808
"Sonia Vihar, Delhi - DPCC",IN,NA,NA,o3,2,60.34302650000001,60.854018499999995,0.5109919999999875,0.8468120172924827
Southport,AU,-27.9612,153.40207999999998,o3,3,0.032696104584000005,0.036977618016,0.004281513431999992,13.094873185887627
Southport,AU,-27.9612,153.40207999999998,pm25,3,4.8339513,6.247089366666667,1.4131380666666669,29.23360164316647
SPABC14 COBACH,MX,32.6336,-115.5042,no2,2,0.02905093876000025,0.0264403451227415,-0.002610593637258747,-8.98626257425192
Spanish Fork,US,40.1364,-111.6602,pm25,3,3.5534500666666666,3.6133828,0.05993273333333349,1.6866068808884014
St. Marks Wildlife R,US,30.0842,-84.1617,o3,2,0.066620156412,0.0605356764192,-0.006084479992800006,-9.133091725530736
St. Marks Wildlife R,US,30.0842,-84.1617,pm25,2,8.1164855,8.459983300000001,0.3434978000000015,4.232100211353813
St. Martinville,US,30.008886,-91.8696,o3,3,0.068101376088,0.0646791579136,-0.003422218174399999,-5.025182119635643
Steeper,CA,53.1325,-117.09111,no2,3,0.005704569057794699,0.0037455237164683666,-0.0019590453413263326,-34.341688591700034
Steeper,CA,53.1325,-117.09111,o3,3,0.0771911746656,0.081543128368,0.004351953702400005,5.63789023972379
Steeper,CA,53.1325,-117.09111,pm25,3,2.5500533,2.7421476,0.19209429999999994,7.532952350446948
Sutter Buttes (seaso,US,39.20556,-121.82046,o3,2,0.0873494536776,0.07440433766400001,-0.012945116013599989,-14.8199164031173
Tainan,TW,22.984581,120.202614,no2,3,0.030264797930458665,0.026386691925437997,-0.003878106005020667,-12.813916729038258
Tainan,TW,22.984581,120.202614,o3,3,0.0638650437408,0.0683888029648,0.004523759224000001,7.083310304084252
Tainan,TW,22.984581,120.202614,pm25,3,30.554138666666667,25.052784666666668,-5.501353999999999,-18.005266193289078
"Talat Yai, Mueang",TH,NA,NA,no2,3,0.020641738556506667,0.011301842886382465,-0.009339895670124202,-45.24762119506687
"Talcher Coalfields,Talcher - OSPCB",IN,20.936071,85.1707,o3,2,18.6219745,33.48369,14.861715500000003,79.8074097889029
Temple Georgia C1045,US,31.122526,-97.43116,o3,3,0.0581472394464,0.0529916027072,-0.005155636739199998,-8.866520213659419
"Tirumala, Tirupati - APPCB",IN,NA,NA,no2,3,67.916684,19.125586566666666,-48.791097433333334,-71.83963432804424
"Tirumala, Tirupati - APPCB",IN,NA,NA,o3,3,47.771171,9825705666666667e7,9825705666666667e7,20568274674838233e7
"Tirumala, Tirupati - APPCB",IN,NA,NA,pm25,3,52.792537333333335,29.149233,-23.643304333333337,-44.78531536389121
Tonawanda II,US,42.9981,-78.8993,pm25,3,5.6313839,5.189302733333333,-0.4420811666666671,-7.85031130033005
TOR,US,40.054173,-74.98517,pm25,2,8.988429,7.0032798000000005,-1.9851491999999995,-22.085608063433547
Turlock - S. Minaret,US,37.4883,-120.8358,no2,2,0.0144785919653177,0.018614975063775997,0.0041363830984582975,28.56895966380343
Ukiah Library,US,39.15048,-123.20653,pm25,2,7.7614515,7.54036665,-0.22108484999999956,-2.848498763407844
"Vindhyachal STPS, Singrauli - MPPCB",IN,NA,NA,no2,3,59.328755,45.744587333333335,-13.584167666666666,-22.896431362273937
"Vindhyachal STPS, Singrauli - MPPCB",IN,NA,NA,o3,3,20.039998666666666,54.146336,34.10633733333333,170.19131538199036
"Vindhyachal STPS, Singrauli - MPPCB",IN,NA,NA,pm25,3,153.34995333333333,72.64840533333333,-80.701548,-52.625740175206225
Wagner2,CA,53.49389,-114.44972,no2,3,0.009635098121575567,0.0053904561822484,-0.004244641939327168,-44.053956542718296
"Ward-32 Bapupara, Siliguri - WBPCB",IN,26.688305,88.41267,no2,2,46.107126,51.6394155,5.532289499999997,11.998773248195945
"Ward-32 Bapupara, Siliguri - WBPCB",IN,26.688305,88.41267,o3,2,33.5570245,27.0043395,-6.552684999999997,-19.527014381146927
Weaverville,US,40.734722,-122.94111,pm25,2,11.273512,9.32735,-1.946162000000001,-17.263138585384937
West Yellowstone Par,US,44.657013,-111.089615,no2,2,0.004521608595210099,0.0040864468502916,-4.3516174491849916e-4,-9.62404718930076
West Yellowstone Par,US,44.657013,-111.089615,pm25,2,3.05611515,3.22770165,0.1715865000000001,5.614529936805559
WHlthDpt,US,37.7011,-97.3139,no2,3,0.013401044734759133,0.011414873367605667,-0.0019861713671534657,-14.821018856849333
Wilkes-Barre,US,41.2658,-75.8464,o3,2,0.0603154416984,0.0477977683128,-0.012517673385600003,-20.75367937814847
Worthing A27 Roadside,GB,50.832947,-0.379916,pm25,3,12.284117333333334,8.049281,-4.234836333333334,-34.47407915782417
Wschowa ul. Kazimierza Wielkiego,PL,51.79972,16.3175,no2,2,14.385821,15.8781915,1.4923704999999998,10.373898715964836
WY/KC,US,39.1175,-94.6356,no2,3,0.017769102545545666,0.01823830778344833,4.6920523790266316e-4,2.6405680123686546
Yangming,TW,25.182722,121.52959,no2,3,0.004009021763522566,0.003120001811273933,-8.890199522486333e-4,-22.175483314600097
Yangming,TW,25.182722,121.52959,o3,3,0.0896902532752,0.09005829896,3.6804568480000577e-4,0.4103519294016455
Yangming,TW,25.182722,121.52959,pm25,3,10.150243666666666,8.268957666666667,-1.8812859999999993,-18.534392491267283
York,US,39.50805454545454,-77.11111818181818,o3,3,0.060302096192000006,0.0588092933088,-0.0014928028832000076,-2.475540615448872
Yreka,US,41.72679,-122.63359,o3,3,0.0554685433536,0.050125159254400004,-0.005343384099199995,-9.633179052741793
Yreka,US,41.72679,-122.63359,pm25,3,7.386727,5.346973966666667,-2.0397530333333327,-27.613759562703926
Zhongming,TW,24.151958,120.64109,no2,3,0.03645342101643233,0.030217922695538333,-0.0062354983208939944,-17.105385851394253
Zhongming,TW,24.151958,120.64109,o3,3,0.049796368408,0.0574094171888,0.007613048780799998,15.288361429137732
Zhongming,TW,24.151958,120.64109,pm25,3,24.767023666666667,20.953627666666666,-3.813396000000001,-15.397070117603018
Živinice,BA,44.453888,18.648333,o3,3,28.860893333333333,21.339093666666667,-7.521799666666666,-26.06225517620845
三江中学,CN,29.8906,121.554,no2,2,38.967347000000004,20.5936705,-18.373676500000002,-47.151468895226564
三江中学,CN,29.8906,121.554,o3,2,106.4881555,94.338283,-12.1498725,-11.409599915551173
三江中学,CN,29.8906,121.554,pm25,2,45.673031,17.2531955,-28.4198355,-62.22454450198411
丽江古城,CN,26.8802,100.2497,pm25,2,6.742636,16.2921465,9.5495105,141.62874134092365
五号水库,CN,47.3382,130.1097,no2,2,7.155639000000001,5.5412678500000005,-1.6143711500000002,-22.56082440715637
五号水库,CN,47.3382,130.1097,o3,2,81.08662,84.61275,3.526130000000009,4.348596599537641
五号水库,CN,47.3382,130.1097,pm25,2,27.127858500000002,21.332279999999997,-5.795578500000005,-21.36393663362703
人口学校,CN,36.1942,117.0881,no2,2,34.009187499999996,19.856491,-14.152696499999998,-41.614332891663466
人口学校,CN,36.1942,117.0881,o3,2,107.65169499999999,107.51129,-0.140404999999987,-0.13042525712204253
人口学校,CN,36.1942,117.0881,pm25,2,75.88171299999999,48.385127,-27.496585999999994,-36.23611659900192
仁和,CN,26.5017,101.7453,pm25,2,24.406304,28.7694415,4.363137500000001,17.877092328277154
凉山州政府,CN,27.8847,102.2689,pm25,2,17.691775,20.9541665,3.2623914999999997,18.440159339580113
南城元岭,CN,23.027779,113.74611,no2,2,33.0533415,22.873949000000003,-10.179392499999999,-30.796863609084724
南城元岭,CN,23.027779,113.74611,o3,2,82.90686,107.5534705,24.64661050000001,29.728071356218305
南城元岭,CN,23.027779,113.74611,pm25,2,28.128701,23.239044,-4.889657,-17.38315964181922
大理古城,CN,25.5811,100.2171,pm25,2,20.907605,20.319714,-0.587890999999999,-2.8118524336001136
大理市环境监测站,CN,25.7054,100.1542,pm25,2,19.672082,24.9191525,5.2470704999999995,26.67267501223307
天山天池,CN,44.1564,87.9897,no2,2,3.9654100999999997,3.9744073,0.008997200000000483,0.2268920432719048
天山天池,CN,44.1564,87.9897,o3,2,103.7223125,107.47787,3.7555574999999948,3.620780726422769
富林印务,CN,29.732,120.209,no2,2,31.9483885,19.778561,-12.1698275,-38.092148215863844
富林印务,CN,29.732,120.209,o3,2,100.69878700000001,87.976445,-12.722342000000012,-12.634056853137675
富林印务,CN,29.732,120.209,pm25,2,40.9915085,30.920797,-10.070711500000002,-24.567799206511275
小东沟,CN,47.9047,88.1214,no2,2,16.657174,2.1849462500000003,-14.472227750000002,-86.88285149689858
小东沟,CN,47.9047,88.1214,o3,2,97.597035,83.9401055,-13.656929500000004,-13.993180735459845
小东沟,CN,47.9047,88.1214,pm25,2,16.269025,12.0400645,-4.2289604999999995,-25.993939403252497
州图书馆,CN,23.3682,103.3758,pm25,2,42.3647085,50.0368385,7.672130000000003,18.109719791887635
州环境监测站,CN,25.0441,101.5482,pm25,2,26.416653500000002,27.255622000000002,0.8389685,3.175907576635322
市经济开发区,CN,25.0492,101.538,pm25,2,26.202173000000002,27.294330000000002,1.0921570000000003,4.168192462510648
德宏州监测站,CN,24.428,98.5842,pm25,2,29.367485000000002,28.5029235,-0.8645615000000006,-2.9439412329656443
新山村,CN,29.4892,106.468,no2,2,52.732355,53.134615999999994,0.40226099999999576,0.7628352649905277
日喀则鸿达公司,CN,29.2365,88.8931,no2,2,5.6482241,4.68560065,-0.9626234500000006,-17.042940098640926
景洪市江北,CN,22.0225,100.8017,pm25,2,33.643595499999996,47.997969999999995,14.354374499999999,42.66599418602569
景洪市江南,CN,22.0019,100.7939,pm25,2,70.35210000000001,72.994562,2.6424619999999948,3.7560527688583494
汤旺河国家公园,CN,48.4658,129.4942,pm25,2,15.5225595,12.563705500000001,-2.9588539999999988,-19.061637354329346
河门口,CN,26.5928,101.5769,pm25,2,24.6401695,28.658389999999997,4.018220499999998,16.307600887242266
泸水一中,CN,25.8417,98.8546,o3,2,89.95871,99.372835,9.414124999999999,10.464939970793266
泸水一中,CN,25.8417,98.8546,pm25,2,30.191640500000002,27.2811995,-2.9104410000000023,-9.639890220605938
海滩公园,CN,21.4086,109.1436,pm25,2,26.087803,22.471079,-3.6167240000000014,-13.863658814044252
炳草岗,CN,26.585,101.7169,pm25,2,28.1094485,32.8434975,4.734048999999999,16.841486591243505
职工医院,CN,38.0513,114.4548,no2,2,51.030134,37.8537585,-13.176375499999999,-25.82077385883408
职工医院,CN,38.0513,114.4548,o3,2,95.303783,91.596812,-3.706970999999996,-3.889636783882961
职工医院,CN,38.0513,114.4548,pm25,2,95.936985,64.46767299999999,-31.469312000000016,-32.80206481368996
菱塘子站,CN,31.656,120.734,o3,2,105.081705,105.449295,0.36759000000000697,0.34981350940204764
西南郊,CN,26.8576,100.2143,pm25,2,11.301003,11.6491095,0.3481065000000001,3.0803150835372763
西昌市政府,CN,27.8978,102.2625,pm25,2,18.676476,22.235908,3.5594319999999975,19.05837054056663
邛海宾馆,CN,27.8408,102.2714,pm25,2,15.725841,18.2961885,2.5703474999999987,16.344737938021876
长安,CN,27.8953,102.2311,pm25,2,19.3764235,21.601943,2.225519499999997,11.485708391953741
青龙寺,CN,27.8094,102.3419,pm25,2,15.0349455,20.6744525,5.639507000000002,37.50932785223599
龙泉镇,CN,25.0836,102.728,pm25,2,29.642474999999997,33.654839,4.012364000000005,13.535860281572324
