predVar,countryCode,param,r2,fstat,pval,predic,predLwr,predUpr,observed,nObs,date
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,21.97475127976783,19.26510012455307,24.68440243498259,20.448849841013146,831,2020-01-08
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,22.290402653297924,19.609309148165057,24.971496158430792,17.149063585824937,831,2020-01-09
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,19.678294131315013,17.13333390708256,22.223254355547468,17.486973578118903,831,2020-01-10
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,23.979484464477775,21.458866753546125,26.500102175409424,23.66726060479875,831,2020-01-11
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,23.723416775763404,21.261593553148998,26.18523999837781,25.258347729198636,831,2020-01-12
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,19.9616276160889,17.49498716247418,22.42826806970362,20.761615649845442,831,2020-01-13
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,17.413452834193524,15.036160622608843,19.790745045778205,18.31017079639353,831,2020-01-14
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,18.406491692802675,15.977295759743331,20.83568762586202,19.500894284560545,831,2020-01-15
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,21.568434703119415,19.20168567990421,23.93518372633462,19.629321583186297,831,2020-01-16
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,21.113302195118123,18.88303705289424,23.343567337342005,23.70136028733512,831,2020-01-17
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,19.93475861422043,17.361334992419124,22.50818223602174,25.825225917718825,831,2020-01-18
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,29.144172254236373,26.36717486138021,31.921169647092537,26.333204875688747,831,2020-01-19
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,31.62035086280458,28.50189780063508,34.73880392497408,29.961995270160255,831,2020-01-20
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,23.92238610988064,21.71808667028602,26.126685549475262,27.88540358639573,831,2020-01-21
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,23.993624533002123,21.547569362418315,26.43967970358593,24.538255614634018,831,2020-01-22
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,22.62881202199283,19.892258046100814,25.365365997884844,19.16780316130363,831,2020-01-23
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,22.808074586563915,20.464061417641606,25.152087755486225,20.79277314259931,831,2020-01-24
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,18.31514424381782,15.447667207667722,21.18262127996792,24.20927317744108,831,2020-01-25
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,22.0404918671017,19.307547642723907,24.773436091479493,20.87341177786072,831,2020-01-26
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,21.7931569889398,19.225648935240777,24.36066504263882,20.493510958944416,831,2020-01-27
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,30.34030571760365,26.72111166236664,33.95949977284066,28.458641753900398,831,2020-01-28
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,32.508835681495825,29.383222279125576,35.63444908386607,32.219056547502674,831,2020-01-29
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,25.734201247824032,22.897376946647384,28.57102554900068,28.37302699080755,831,2020-01-30
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,24.18733700238493,21.088691138386835,27.285982866383023,24.64887687733326,831,2020-01-31
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,24.772352910496416,21.63405992965956,27.91064589133327,18.024783100773252,831,2020-02-01
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,27.92183790074423,25.20174623887036,30.6419295626181,24.06513090764179,831,2020-02-02
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,31.215804760807067,28.472960198661397,33.95864932295274,20.380217301094092,831,2020-02-03
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,47.47252645645356,44.102191075167,50.84286183774012,39.957291964671384,831,2020-02-04
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,54.43267169107774,49.92733078118652,58.93801260096897,54.54995593121888,831,2020-02-05
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,41.82344486224279,38.90940429525309,44.737485429232486,43.33668953403721,831,2020-02-06
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,36.54013096132635,33.72135010730443,39.358911815348264,33.45850842447515,831,2020-02-07
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,33.65549775786303,31.344434026979965,35.966561488746095,25.44459566252459,831,2020-02-08
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,32.909558248232486,30.96953092670033,34.84958556976464,37.824554191406065,831,2020-02-09
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,34.7765010557046,32.04249971746108,37.51050239394812,31.480868157811948,831,2020-02-10
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,46.15989243615737,42.90408861598414,49.4156962563306,34.14387600070038,831,2020-02-11
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,40.805128186597884,38.313339369202126,43.29691700399364,40.93203467941721,831,2020-02-12
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,35.635382275671994,33.31555504639945,37.955209504944534,35.88708146675425,831,2020-02-13
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,38.02172153166205,35.74669025436149,40.296752808962616,39.51106377528168,831,2020-02-14
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,40.05048090999013,37.83473540909626,42.266226410883995,36.050769964308145,831,2020-02-15
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,36.75850599289406,34.5641816619758,38.952830323812314,37.06388604275897,831,2020-02-16
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,34.653620247419795,32.44225164139,36.86498885344959,33.97220950157282,831,2020-02-17
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,32.576370185883846,30.457825731546567,34.69491464022112,28.02275484659963,831,2020-02-18
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,34.30127155332383,31.82678533123844,36.77575777540922,27.274483961404975,831,2020-02-19
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,38.579739639592546,36.127644625162446,41.031834654022646,34.07843971660861,831,2020-02-20
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,39.93456821221491,37.597120096215704,42.27201632821412,37.4944992456621,831,2020-02-21
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,40.45717757292916,38.09559541875728,42.818759727101046,38.303175576223495,831,2020-02-22
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,42.47740411708216,40.02896011683123,44.92584811733309,43.32122679484924,831,2020-02-23
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,35.68978510764304,32.945808847211936,38.433761368074144,43.19029875670079,831,2020-02-24
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,37.1307687868333,33.99085857156036,40.27067900210624,47.4704059972293,831,2020-02-25
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,54.45868494129678,50.39415102807024,58.52321885452332,57.27892964236885,831,2020-02-26
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,48.28624609999081,45.09535912140165,51.477133078579975,58.18009416830952,831,2020-02-27
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,50.604875006461924,47.47204299674038,53.73770701618347,54.37396080951853,831,2020-02-28
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,45.48030330360654,41.891736037914214,49.068870569298866,53.070833367306776,831,2020-02-29
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,35.306432424897665,31.48390534722441,39.128959502570915,54.72602492383086,831,2020-03-01
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,38.67771024792036,34.81070150737619,42.54471898846453,49.5889648572013,831,2020-03-02
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,40.6952602421445,38.07320299550632,43.31731748878268,48.60125256522286,831,2020-03-03
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,36.70191057154012,34.01385860890516,39.389962534175076,39.69851290825925,831,2020-03-04
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,35.704087226158535,32.886683688639124,38.521490763677946,40.27356752972516,831,2020-03-05
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,40.05117103062827,37.60526084193828,42.497081219318254,55.70441209458853,831,2020-03-06
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,42.94405265860233,40.90303812444116,44.9850671927635,43.26568272890848,831,2020-03-07
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,45.665437631171066,43.59603027221989,47.73484499012224,49.89923945759912,831,2020-03-08
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,40.130097602788574,37.620792381670775,42.63940282390637,48.65213877648602,831,2020-03-09
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,42.97407098885195,40.92716495259822,45.02097702510568,48.510765618137775,831,2020-03-10
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,42.59225858426808,39.388458162400184,45.79605900613598,51.69398441616654,831,2020-03-11
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,42.69069823648549,40.1799547929968,45.201441679974174,46.36112806986167,831,2020-03-12
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,44.610270447925984,41.88637395258514,47.33416694326683,40.52970270978526,831,2020-03-13
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,43.36469698106622,39.81073526084339,46.91865870128905,44.73310782534337,831,2020-03-14
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,49.393078355244626,47.461143320640744,51.32501338984851,53.32978311003961,831,2020-03-15
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,47.45712403529916,45.18422778772856,49.73002028286976,55.51603009880422,831,2020-03-16
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,46.454676398856186,44.17213226209116,48.73722053562121,53.12390139524238,831,2020-03-17
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,49.29895599887826,46.69272393007888,51.90518806767765,56.52750184682125,831,2020-03-18
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,49.60551905136778,46.657648594010595,52.55338950872496,65.31909465404308,831,2020-03-19
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,50.885320818255614,48.46751401475095,53.30312762176028,57.92317046782836,831,2020-03-20
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,51.0418640225178,48.90599605342799,53.17773199160761,59.958332,831,2020-03-21
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,51.4653798891901,48.60346466580767,54.327295112572536,69.66547328027484,831,2020-03-22
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,55.68528786676992,52.06990515983361,59.30067057370623,66.31647242864088,831,2020-03-23
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,51.80073045162551,48.396624867746496,55.20483603550453,58.36987374736499,831,2020-03-24
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,48.34782551564558,44.021563099334124,52.67408793195704,62.29325209091271,831,2020-03-25
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,39.77170579352064,34.32253737488787,45.220874212153404,46.37171273128804,831,2020-03-26
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,41.031440470752244,37.264034377129605,44.798846564374884,45.49946149952708,831,2020-03-27
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,47.284698046806874,44.85357458202587,49.715821511587876,48.602061672015786,831,2020-03-28
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,48.74574977053643,46.16016404849997,51.33133549257288,57.67544749804019,831,2020-03-29
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,45.980416552815555,42.91556539155063,49.04526771408048,48.24724617792952,831,2020-03-30
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,47.72355364044574,44.52679039139784,50.92031688949365,53.01663918405827,831,2020-03-31
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,50.7742904739293,46.83680271976215,54.71177822809645,62.01218699753576,831,2020-04-01
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,48.52837863200155,44.838771682753304,52.21798558124979,68.45210579852125,831,2020-04-02
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,50.86397822708071,48.089980663971225,53.63797579019019,64.87944793763221,831,2020-04-03
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,58.54477669265593,55.87761508096437,61.21193830434749,73.16135404759902,831,2020-04-04
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,60.47412609935745,57.98547195291424,62.96278024580066,52.833332,831,2020-04-05
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,58.50597375682918,56.244100551098576,60.76784696255978,61.91304399999999,831,2020-04-06
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,60.65801406814812,58.11696487079928,63.19906326549696,62.893615999999994,831,2020-04-07
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,64.30655936243024,61.15213557288524,67.46098315197523,66.87234,831,2020-04-08
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,65.09526935652634,61.9581147457161,68.23242396733659,72.510635,831,2020-04-09
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,68.99184632944315,65.80105612801897,72.18263653086733,85.20833599999999,831,2020-04-10
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,70.01493032014145,66.83901181184434,73.19084882843855,93.270836,831,2020-04-11
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,72.92258700732357,69.73487559454593,76.11029842010122,84.791664,831,2020-04-12
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,71.7858376987891,67.9912085927948,75.58046680478338,85.53191,831,2020-04-13
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,57.94195989178734,55.83515645524141,60.04876332833327,77.333336,831,2020-04-14
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,60.9314066948952,58.045432574644096,63.81738081514631,55.29787000000001,831,2020-04-15
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,63.507816348005086,60.261192661142644,66.75444003486753,61.255317999999995,831,2020-04-16
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,62.385850513707524,59.88437284742427,64.88732817999079,72.333336,831,2020-04-17
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,62.044076459065025,59.41732924712546,64.67082367100458,68.8125,831,2020-04-18
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,59.89034843982954,56.80906993869388,62.971626940965194,62.91489399999999,831,2020-04-19
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,42.057583919771346,32.64536794966254,51.46979988988015,37.340427,831,2020-04-20
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,45.022466389895975,38.50331227695845,51.5416205028335,33.347828,831,2020-04-21
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,53.66733650065282,49.235878521185,58.098794480120645,50.76595699999999,831,2020-04-22
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,58.18458688793706,55.70607167365769,60.66310210221643,56.666667999999994,831,2020-04-23
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,65.28808173579516,62.77720315256553,67.79896031902479,86.125,831,2020-04-24
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,66.16029509703655,63.61522438400106,68.70536581007204,92.5,831,2020-04-25
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,60.508371147696785,58.25653335023631,62.76020894515726,80.40426,831,2020-04-26
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,60.688293721075226,58.287278298603695,63.08930914354676,66.85,831,2020-04-27
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,54.03402222336297,50.42210043079622,57.645944015929715,54.652172,831,2020-04-28
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,63.52683342573175,60.22659952733773,66.82706732412578,45.652172,831,2020-04-29
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,58.96526835651789,55.81552863884751,62.11500807418827,68.8125,831,2020-04-30
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,62.715715043965844,59.623787380805446,65.80764270712623,58.291668,831,2020-05-01
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,65.44580977792596,62.69247810581565,68.19914145003627,53.229168,831,2020-05-02
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,62.006498848717506,59.62513800638696,64.38785969104805,57.48936,831,2020-05-03
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,65.4473686068842,62.78010337560125,68.11463383816715,62.195652,831,2020-05-04
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,65.50426360712666,63.05227831877969,67.95624889547362,65.13043,831,2020-05-05
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,57.12768439188416,53.56039363932348,60.69497514444484,79.40100386171908,831,2020-05-06
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,66.98523587592375,64.2519903712213,69.7184813806262,76.84801957212866,831,2020-05-07
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,71.14728192488953,67.82107323357263,74.47349061620642,83.43235697435256,831,2020-05-08
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,73.55359516419574,70.85158192857602,76.25560839981546,87.51329671160913,831,2020-05-09
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,64.12738888866943,61.085565776637495,67.16921200070136,81.2160909074571,831,2020-05-10
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,62.49201329146667,59.205129521840625,65.7788970610927,67.08663701691077,831,2020-05-11
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,61.36079182133024,59.062271187959446,63.65931245470103,42.305255636957,831,2020-05-12
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,61.49400272251076,58.14414155926148,64.84386388576004,48.57655425636447,831,2020-05-13
mean,ITA,o3,0.8153936168300968,199.25265538765024,4.897458062311135e-283,66.51636627926949,63.90905956314279,69.12367299539619,43.95737350410528,831,2020-05-14
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,47.50178869831811,45.75887536607179,49.244702030564426,40.957352100382714,792,2020-01-01
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,44.85057470368285,43.16097848600952,46.540170921356186,42.29321061200613,792,2020-01-02
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,42.9636966545883,41.38564849691352,44.541744812263076,44.67717299510087,792,2020-01-03
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,39.464285005534194,37.94963444834448,40.978935562723905,40.749685206054295,792,2020-01-04
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,37.833906492340574,36.28733145875561,39.38048152592554,36.625683743396415,792,2020-01-05
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,38.44684854825544,36.760516054047535,40.13318104246334,32.569088973053354,792,2020-01-06
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,42.61777652314156,41.20717571999572,44.0283773262874,39.92644988094095,792,2020-01-07
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,47.030551930369775,45.54142339741965,48.5196804633199,43.423734092985214,792,2020-01-08
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,47.93145517993977,46.49259314667829,49.37031721320125,51.456801140202124,792,2020-01-09
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,45.172299605452,43.8010089921751,46.543590218728895,53.75327743279025,792,2020-01-10
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,40.42477281851868,39.008385997846375,41.84115963919099,47.16767512388992,792,2020-01-11
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,38.641759891780936,37.29311785632448,39.99040192723739,40.035558571950006,792,2020-01-12
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,38.98514425632665,37.6095380080337,40.360750504619595,45.17962816956011,792,2020-01-13
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,44.23352582501571,42.947776060585625,45.5192755894458,47.7727031900588,792,2020-01-14
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,46.20878989137623,44.84839628127628,47.569183501476175,51.76238383550659,792,2020-01-15
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,43.327589254324096,42.00987448734111,44.64530402130708,49.49593976126555,792,2020-01-16
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,42.255937317222134,41.040699075344634,43.471175559099635,47.25549490740534,792,2020-01-17
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,38.609670068437744,37.235048686964646,39.98429144991084,39.71427472793697,792,2020-01-18
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,33.324174431229515,31.776121714316698,34.87222714814233,32.384724232148436,792,2020-01-19
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,33.512981920183265,31.782946814245136,35.24301702612139,36.93786906955465,792,2020-01-20
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,40.05426577256287,38.50650155545309,41.60202998967265,43.75141152714555,792,2020-01-21
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,46.17319040588629,44.84100096093928,47.50537985083329,45.788006001556944,792,2020-01-22
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,46.441972046765365,44.9082446108044,47.97569948272633,53.661748934304285,792,2020-01-23
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,42.51209924880307,41.235906772051585,43.78829172555455,50.359489356332396,792,2020-01-24
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,40.45883592138078,38.91233529584166,42.00533654691991,46.90512184251687,792,2020-01-25
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,36.485849254075916,35.00339467501494,37.96830383313689,38.40440747501278,792,2020-01-26
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,37.70916824333134,36.32462315281865,39.09371333384403,40.34289468598329,792,2020-01-27
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,35.85391742060874,33.82409819595813,37.88373664525935,38.60455854625541,792,2020-01-28
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,37.139193477290036,35.247908860392315,39.03047809418776,39.1250064231308,792,2020-01-29
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,41.77052064372825,39.91337389824756,43.62766738920893,41.92883064519392,792,2020-01-30
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,43.41150962872515,41.729542013406764,45.093477244043534,45.62806595260157,792,2020-01-31
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,40.42039941177293,38.73011204197256,42.11068678157329,43.22818276937146,792,2020-02-01
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,37.25385750367566,35.783832291014576,38.723882716336746,31.186371555087792,792,2020-02-02
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,38.17407733979584,36.70454838669633,39.643606292895356,34.871257757769705,792,2020-02-03
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,34.18633499514942,32.13014690627294,36.242523084025905,25.285151976664096,792,2020-02-04
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,31.797213890439103,29.21518559948807,34.37924218139014,23.312731329316815,792,2020-02-05
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,40.87557259742862,38.51571825375803,43.23542694109921,37.265390623802475,792,2020-02-06
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,46.3616170064799,44.80705587238783,47.916178140571965,43.609773495089726,792,2020-02-07
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,42.890049803437954,41.63022266759355,44.14987693928236,46.189919318039955,792,2020-02-08
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,40.2135340547276,39.037981909855844,41.38908619959936,36.42448065651808,792,2020-02-09
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,36.82257918901936,35.17784742119462,38.467310956844095,41.01592191139955,792,2020-02-10
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,36.520240409548464,34.613083403548266,38.42739741554866,34.24478677536344,792,2020-02-11
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,37.56428063415977,35.634793257757195,39.49376801056235,33.6339554891282,792,2020-02-12
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,40.99860968011003,39.69565619546749,42.301563164752565,40.08914189258465,792,2020-02-13
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,40.332605835834784,39.055969910706246,41.60924176096332,37.57522086500367,792,2020-02-14
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,38.50908204783785,37.279268280775185,39.738895814900516,40.264380253927506,792,2020-02-15
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,38.58060604455967,37.40044745040181,39.76076463871753,35.81771717725721,792,2020-02-16
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,38.439760363771015,37.17076634422509,39.708754383316936,38.44738640528581,792,2020-02-17
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,39.10026733553071,37.961902692899606,40.23863197816181,39.33987635714356,792,2020-02-18
mean,ITA,no2,0.7384855034317741,121.269949051867,8.78755058259175e-211,38.89922256869863,37.499406199419006,40.29903893797826,35.45680307455497,792,2020-02-19
