countryCode,date,parameter,mean
HKG,2020-03-01,o3,19.765051443396025
HKG,2020-03-01,pm25,19.413720823639125
HKG,2020-03-02,no2,41.570896313669394
HKG,2020-03-02,o3,57.08188124192034
HKG,2020-03-02,pm25,15.536443925443804
HKG,2020-03-03,no2,46.60888031951935
HKG,2020-03-03,o3,67.12003052557088
HKG,2020-03-03,pm25,16.491301489935854
HKG,2020-03-04,no2,51.43561451444128
HKG,2020-03-04,o3,46.102068352565944
HKG,2020-03-04,pm25,12.24214572651356
HKG,2020-03-05,no2,40.08403688584151
HKG,2020-03-05,o3,40.53352437559275
HKG,2020-03-05,pm25,7.92289318357562
HKG,2020-03-06,no2,48.024067198170435
HKG,2020-03-06,o3,63.82035537184462
HKG,2020-03-06,pm25,18.31152031583375
HKG,2020-03-07,no2,59.26176287297769
HKG,2020-03-07,o3,49.425119108897995
HKG,2020-03-07,pm25,23.346276523102983
HKG,2020-03-08,no2,45.68370897468221
HKG,2020-03-08,o3,36.72231384955213
HKG,2020-03-08,pm25,19.096346957661915
HKG,2020-03-09,no2,54.15013724672766
HKG,2020-03-09,o3,24.77189873966289
HKG,2020-03-09,pm25,17.61795906038722
HKG,2020-03-10,no2,54.77159044876209
HKG,2020-03-10,o3,49.611769876241105
HKG,2020-03-10,pm25,11.139691860981882
HKG,2020-03-11,no2,39.29505239841811
HKG,2020-03-11,o3,58.85544214599477
HKG,2020-03-11,pm25,15.36212482745134
HKG,2020-03-13,no2,77.29757505758047
HKG,2020-03-13,o3,22.894900249798038
HKG,2020-03-13,pm25,38.04481828435055
HKG,2020-03-14,no2,52.340576206507876
HKG,2020-03-14,o3,44.54923976555864
HKG,2020-03-14,pm25,15.319628031150117
HKG,2020-03-15,no2,38.56352818313033
HKG,2020-03-15,o3,77.63532734069912
HKG,2020-03-15,pm25,28.151424267991082
HKG,2020-03-16,no2,51.85774890204787
HKG,2020-03-16,o3,92.99080290285677
HKG,2020-03-16,pm25,22.551330466355292
HKG,2020-03-17,no2,63.96777268349665
HKG,2020-03-17,o3,78.39066224295647
HKG,2020-03-17,pm25,22.14313164191259
HKG,2020-03-18,no2,72.82982306905318
HKG,2020-03-18,o3,45.13000353985346
HKG,2020-03-18,pm25,24.108592812892464
HKG,2020-03-19,no2,70.46619299694572
HKG,2020-03-19,o3,20.942871328912474
HKG,2020-03-19,pm25,17.459154024526516
HKG,2020-03-20,no2,63.37081913282627
HKG,2020-03-20,o3,33.28816493671121
HKG,2020-03-20,pm25,23.087953918904248
HKG,2020-03-21,no2,59.3238460024008
HKG,2020-03-21,o3,45.507636533480834
HKG,2020-03-21,pm25,26.811022825186427
HKG,2020-03-22,no2,51.89706685584765
HKG,2020-03-22,o3,26.061865057446497
HKG,2020-03-22,pm25,20.013494701976303
HKG,2020-03-23,no2,59.6582805903506
HKG,2020-03-23,o3,10.182476072129328
HKG,2020-03-23,pm25,16.680923705087782
HKG,2020-03-24,no2,52.75953427447349
HKG,2020-03-24,o3,71.74643890851792
HKG,2020-03-24,pm25,19.677997302039312
HKG,2020-03-25,no2,51.97384810216544
HKG,2020-03-25,o3,62.26438405031211
HKG,2020-03-25,pm25,16.812669561879833
HKG,2020-03-26,no2,53.96023285128789
HKG,2020-03-26,o3,37.73342394663433
HKG,2020-03-26,pm25,19.164744790051788
HKG,2020-03-27,no2,52.98236164925767
HKG,2020-03-27,o3,25.59796114010145
HKG,2020-03-27,pm25,17.310365217623314
HKG,2020-03-28,no2,57.847092482411604
HKG,2020-03-28,o3,18.295747341395245
HKG,2020-03-28,pm25,15.790424439092991
HKG,2020-03-29,no2,34.56802862367929
HKG,2020-03-29,o3,55.14923487439256
HKG,2020-03-29,pm25,10.148503069629177
HKG,2020-03-30,no2,51.788137227953996
HKG,2020-03-30,o3,27.815692497593666
HKG,2020-03-30,pm25,13.362363043165086
HKG,2020-03-31,no2,52.28831581719437
HKG,2020-03-31,o3,14.704591090193425
HKG,2020-03-31,pm25,11.478968068987154
HKG,2020-04-01,no2,47.37312143015537
HKG,2020-04-01,o3,9.52560478492981
HKG,2020-04-01,pm25,11.424971164513998
HKG,2020-04-02,no2,46.19828554125689
HKG,2020-04-02,o3,69.76629527720694
HKG,2020-04-02,pm25,12.999095508835374
HKG,2020-04-03,no2,52.23377745996389
HKG,2020-04-03,o3,56.71084970966289
HKG,2020-04-03,pm25,19.069255460233258
HKG,2020-04-04,no2,44.339918932037484
HKG,2020-04-04,o3,42.441806822729234
HKG,2020-04-04,pm25,11.002388377955919
HKG,2020-04-05,no2,35.17729187155894
HKG,2020-04-05,o3,50.1819588219107
HKG,2020-04-05,pm25,12.708940168411027
HKG,2020-04-06,no2,52.81551260806048
HKG,2020-04-06,o3,43.015187401848856
HKG,2020-04-06,pm25,13.76499399393822
HKG,2020-04-07,no2,53.10761649840111
HKG,2020-04-07,o3,21.786891286685297
HKG,2020-04-07,pm25,10.999381847627996
HKG,2020-04-08,no2,52.18629759735104
HKG,2020-04-08,o3,69.2407813262899
HKG,2020-04-08,pm25,15.043274255485677
HKG,2020-04-09,no2,71.78677557775808
HKG,2020-04-09,o3,73.86147581212917
HKG,2020-04-09,pm25,15.145345462729193
HKG,2020-04-10,no2,48.78956266403107
HKG,2020-04-10,o3,95.61564378491099
HKG,2020-04-10,pm25,16.75749837870616
HKG,2020-04-11,no2,64.09402055189572
HKG,2020-04-11,o3,53.121626225241585
HKG,2020-04-11,pm25,21.83096656597833
HKG,2020-04-12,no2,33.905554891711034
HKG,2020-04-12,o3,81.86171795732882
HKG,2020-04-12,pm25,11.370466096634742
HKG,2020-04-13,no2,51.31589873718541
HKG,2020-04-13,o3,87.52017172346041
HKG,2020-04-13,pm25,14.83914564591438
HKG,2020-04-14,no2,76.7153249537227
HKG,2020-04-14,o3,75.8831700474543
HKG,2020-04-14,pm25,20.12899011302797
HKG,2020-04-15,no2,88.18013947780233
HKG,2020-04-15,o3,68.3258092054863
HKG,2020-04-15,pm25,26.7286276198114
HKG,2020-04-16,no2,80.2124197293411
HKG,2020-04-16,o3,42.21506145738348
HKG,2020-04-16,pm25,24.96300693263153
HKG,2020-04-17,no2,58.99714864934095
HKG,2020-04-17,o3,43.48128055239533
HKG,2020-04-17,pm25,17.39188215199478
HKG,2020-04-18,no2,62.79982129872638
HKG,2020-04-18,o3,32.108404356774216
HKG,2020-04-18,pm25,22.979931153559736
HKG,2020-04-19,no2,47.267670290209324
HKG,2020-04-19,o3,27.542499021843685
HKG,2020-04-19,pm25,16.253742847419232
HKG,2020-04-20,no2,48.39195851240623
HKG,2020-04-20,o3,17.48168266008413
HKG,2020-04-20,pm25,13.397684965092932
HKG,2020-04-21,no2,45.609549130560964
HKG,2020-04-21,o3,17.085591581532277
HKG,2020-04-21,pm25,14.826191615176418
HKG,2020-04-22,no2,55.8957784768441
HKG,2020-04-22,o3,52.8146402256783
HKG,2020-04-22,pm25,9.467478688965336
HKG,2020-04-23,no2,50.58751529824669
HKG,2020-04-23,o3,49.66453082629279
HKG,2020-04-23,pm25,9.32062277796275
HKG,2020-04-24,no2,48.42514389821836
HKG,2020-04-24,o3,32.14358852890458
HKG,2020-04-24,pm25,9.889415979835622
HKG,2020-04-26,no2,90.90869474654441
HKG,2020-04-26,o3,89.18686228925259
HKG,2020-04-27,no2,65.929565
HKG,2020-04-27,o3,57.29977315054531
HKG,2020-04-27,pm25,47.500479877261135
HKG,2020-04-28,no2,69.07569136008719
HKG,2020-04-28,o3,87.09556829936915
HKG,2020-04-28,pm25,18.689943259810207
HKG,2020-04-29,no2,55.086169914795036
HKG,2020-04-29,o3,83.96605497259033
HKG,2020-04-29,pm25,18.674962579067042
HKG,2020-04-30,no2,68.62833370790686
HKG,2020-04-30,o3,58.799313340766666
HKG,2020-04-30,pm25,19.83726259092122
HKG,2020-05-01,no2,59.78377869305903
HKG,2020-05-01,o3,29.555302721602647
HKG,2020-05-01,pm25,16.739491122976034
HKG,2020-05-02,no2,60.27843594583769
HKG,2020-05-02,o3,22.14181409250017
HKG,2020-05-02,pm25,17.768216861448533
HKG,2020-05-03,no2,40.43282727315835
HKG,2020-05-03,o3,36.084559326616095
HKG,2020-05-03,pm25,11.777063435645339
HKG,2020-05-04,no2,45.73474929854026
HKG,2020-05-04,o3,19.10007001120179
HKG,2020-05-04,pm25,10.706822411230116
HKG,2020-05-05,no2,43.021198588892716
HKG,2020-05-05,o3,21.238186916475456
HKG,2020-05-05,pm25,8.616818118457708
HKG,2020-05-06,no2,39.23108555785043
HKG,2020-05-06,o3,18.3410732231417
HKG,2020-05-06,pm25,11.280930032616444
HKG,2020-05-07,no2,42.69633664301053
HKG,2020-05-07,o3,18.922237695595996
HKG,2020-05-07,pm25,8.61882983198394
HKG,2020-05-08,no2,35.341828154737485
HKG,2020-05-08,o3,16.226663463098745
HKG,2020-05-08,pm25,7.785822265167265
HKG,2020-05-09,no2,36.85984346754802
HKG,2020-05-09,o3,15.185227404556237
HKG,2020-05-09,pm25,7.226472391274195
HKG,2020-05-10,no2,39.8302369843647
HKG,2020-05-10,o3,23.55713732704129
HKG,2020-05-10,pm25,6.713429535234952
HKG,2020-05-11,no2,67.35189760092072
HKG,2020-05-11,o3,25.098161012699197
HKG,2020-05-11,pm25,14.159653823094962
HKG,2020-05-12,no2,74.9312974665376
HKG,2020-05-12,o3,37.86838937901083
HKG,2020-05-12,pm25,14.41823480011958
HKG,2020-05-14,no2,45.42476845734822
HKG,2020-05-14,o3,74.94217941895047
HKG,2020-05-14,pm25,17.647776864951826
HKG,2020-05-15,no2,26.107143
HKG,2020-05-15,o3,36.407143
HKG,2020-05-15,pm25,10.226191000000002
HKG,2020-05-16,no2,42.97825851147178
HKG,2020-05-16,o3,20.235969673220037
HKG,2020-05-16,pm25,9.26542628829246
HKG,2020-05-17,no2,38.69991976259148
HKG,2020-05-17,o3,22.099249664605516
HKG,2020-05-17,pm25,7.5139349917049945
HKG,2020-05-18,no2,62.7391165139708
HKG,2020-05-18,o3,21.52573362031258
HKG,2020-05-18,pm25,8.573565508273173
HKG,2020-05-19,no2,63.52507370950636
HKG,2020-05-19,o3,35.83506038716218
HKG,2020-05-19,pm25,9.019720886562954
HKG,2020-05-20,no2,51.107449895654895
HKG,2020-05-20,o3,49.12979193742653
HKG,2020-05-20,pm25,11.33197356188597
HKG,2020-05-21,no2,52.04867805114528
HKG,2020-05-21,o3,26.38792814675575
HKG,2020-05-21,pm25,8.929217627703695
HRV,2017-01-05,no2,11.82064
HRV,2017-01-05,o3,57.717537
HRV,2017-01-05,pm25,39.17381
HRV,2017-01-06,o3,60.617107
HRV,2017-02-18,no2,11.092577088670534
HRV,2017-02-18,o3,56.13591400000001
HRV,2017-02-18,pm25,24.258749999999996
HRV,2017-02-19,no2,9.490806429220479
HRV,2017-02-19,o3,55.34078
HRV,2017-02-19,pm25,24.0875
HRV,2017-02-20,no2,25.97782875263859
HRV,2017-02-20,o3,58.340816
HRV,2017-02-20,pm25,23.460938
HRV,2017-02-21,no2,38.0472738719631
HRV,2017-02-21,o3,65.476776
HRV,2017-02-21,pm25,29.465034
HRV,2017-02-22,no2,33.96162798545584
HRV,2017-02-22,o3,67.22678
HRV,2017-02-22,pm25,29.568613
HRV,2017-02-23,no2,19.843173637936967
HRV,2017-02-23,o3,83.303406
HRV,2017-02-23,pm25,13.675694
HRV,2017-02-24,no2,12.5390284135269
HRV,2017-02-24,o3,74.95532
HRV,2017-02-24,pm25,11.333088
HRV,2017-02-25,no2,8.930307170657924
HRV,2017-02-25,o3,70.63149
HRV,2017-02-25,pm25,6.326667
HRV,2017-02-26,no2,33.70964642639349
HRV,2017-02-26,o3,59.51912999999999
HRV,2017-02-26,pm25,19.912214
HRV,2017-02-27,no2,36.157454650218476
HRV,2017-02-27,o3,56.09689
HRV,2017-02-28,no2,9.849398256893005
HRV,2017-02-28,o3,74.55319
HRV,2017-02-28,pm25,21.460417
HRV,2017-03-01,no2,15.556892916597713
HRV,2017-03-01,o3,73.75617
HRV,2017-03-01,pm25,10.116541
HRV,2017-03-02,no2,29.37028744692761
HRV,2017-03-02,o3,63.279999999999994
HRV,2017-03-02,pm25,13.465854
HRV,2017-03-03,no2,39.846651947421
HRV,2017-03-03,o3,71.11144
HRV,2017-03-03,pm25,13.747917
HRV,2017-03-04,no2,13.342460973188185
HRV,2017-03-04,o3,79.05502
HRV,2017-03-04,pm25,12.397917
HRV,2017-03-05,no2,15.371765194172927
HRV,2017-03-05,o3,81.75319
HRV,2017-03-05,pm25,8.171538
HRV,2017-03-06,no2,24.63477991411784
HRV,2017-03-06,o3,70.415596
HRV,2017-03-06,pm25,7.145946
HRV,2017-03-07,no2,9.964485562921935
HRV,2017-03-07,o3,80.91765
HRV,2017-03-07,pm25,8.842753
HRV,2017-03-08,no2,5.363772605997827
HRV,2017-03-08,o3,66.19623
HRV,2017-03-08,pm25,10.064336
HRV,2017-03-09,no2,22.40041820322838
HRV,2017-03-09,o3,63.479220000000005
HRV,2017-03-09,pm25,19.055555
HRV,2017-03-10,no2,10.602543744316257
HRV,2017-03-10,o3,65.135925
HRV,2017-03-10,pm25,17.824444
HRV,2017-03-12,no2,5.772003372831864
HRV,2017-03-12,o3,73.075806
HRV,2017-03-12,pm25,15.45463
HRV,2017-03-13,no2,13.477643147194716
HRV,2017-03-13,o3,72.384445
HRV,2017-03-13,pm25,18.188194
HRV,2017-03-14,no2,13.011944461113965
HRV,2017-03-14,o3,94.48585
HRV,2017-03-14,pm25,24.208334000000004
HRV,2017-03-15,no2,13.436080237725962
HRV,2017-03-15,o3,87.92917
HRV,2017-03-15,pm25,29.205755
HRV,2017-03-16,no2,17.269855484042594
HRV,2017-03-16,o3,87.870590000000007
HRV,2017-03-16,pm25,24.69861
HRV,2017-03-17,no2,30.36195175328832
HRV,2017-03-17,o3,98.720146
HRV,2017-03-17,pm25,25.586111
HRV,2017-03-18,no2,28.84960449792522
HRV,2017-03-18,o3,112.19091
HRV,2017-03-18,pm25,26.630556
HRV,2017-03-19,no2,22.33209939477453
HRV,2017-03-19,o3,91.836365
HRV,2017-03-19,pm25,16.488733
HRV,2017-03-20,no2,30.611678345877593
HRV,2017-03-20,o3,88.53846
HRV,2017-03-20,pm25,15.100787
HRV,2017-03-21,no2,38.110820973932725
HRV,2017-03-21,o3,90.8811
HRV,2017-03-21,pm25,17.848438
HRV,2017-03-22,no2,37.07088613536499
HRV,2017-03-22,o3,83.53193
HRV,2017-03-22,pm25,16.749153
HRV,2017-03-23,no2,35.715399728274
HRV,2017-03-23,o3,82.52834
HRV,2017-03-23,pm25,14.770454
HRV,2017-03-24,no2,27.836538
HRV,2017-03-24,o3,79.113335
HRV,2017-03-24,pm25,16.607407
HRV,2017-03-27,no2,10.534414850208707
HRV,2017-03-27,o3,92.894165
HRV,2017-03-27,pm25,10.686111
HRV,2017-03-28,no2,21.697500294006502
HRV,2017-03-28,o3,93.401665
HRV,2017-03-28,pm25,11.913669000000002
HRV,2017-03-29,no2,29.966305055631683
HRV,2017-03-29,o3,97.1403
HRV,2017-03-29,pm25,12.538195000000002
HRV,2017-03-30,no2,11.610507039056039
HRV,2017-03-30,o3,97.143074
HRV,2017-03-30,pm25,14.101613
HRV,2017-03-31,no2,29.120512
HRV,2017-03-31,o3,95.26456
HRV,2017-03-31,pm25,13.485821
HRV,2017-04-01,no2,22.45092
HRV,2017-04-01,o3,102.20119999999999
HRV,2017-04-01,pm25,16.76312
HRV,2017-04-02,no2,20.662264
HRV,2017-04-02,o3,109.56024
HRV,2017-04-02,pm25,15.83077
HRV,2017-04-03,no2,26.84244327069972
HRV,2017-04-03,o3,105.07952
HRV,2017-04-03,pm25,15.034722000000002
HRV,2017-04-04,no2,22.731932813131824
HRV,2017-04-04,o3,98.30607999999998
HRV,2017-04-04,pm25,15.446854
HRV,2017-04-05,no2,31.44713927150505
HRV,2017-04-05,o3,76.138596
HRV,2017-04-05,pm25,12.976389
HRV,2017-04-06,no2,32.28510015987534
HRV,2017-04-06,o3,74.958595
HRV,2017-04-06,pm25,10.081819
HRV,2017-04-07,no2,11.760215604921289
HRV,2017-04-07,o3,82.425
HRV,2017-04-07,pm25,6.9
HRV,2017-04-08,no2,22.22808148077751
HRV,2017-04-08,o3,69.96299
HRV,2017-04-08,pm25,7.3194447
HRV,2017-04-09,no2,19.145343222961714
HRV,2017-04-09,o3,65.18489
HRV,2017-04-09,pm25,8.8886175
HRV,2017-04-10,no2,28.96054196724226
HRV,2017-04-10,o3,72.5987
HRV,2017-04-10,pm25,9.758915
HRV,2017-04-11,no2,37.67393977657035
HRV,2017-04-11,o3,70.18248
HRV,2017-04-11,pm25,12.3975
HRV,2017-04-12,no2,17.857007876701786
HRV,2017-04-12,o3,69.0766
HRV,2017-04-12,pm25,10.134586
HRV,2017-04-13,no2,32.143738128290956
HRV,2017-04-13,o3,85.12638
HRV,2017-04-13,pm25,9.813889
HRV,2017-04-14,no2,30.126636149227224
HRV,2017-04-14,o3,88.16994
HRV,2017-04-14,pm25,8.702817
HRV,2017-04-15,no2,23.32837462941442
HRV,2017-04-15,o3,77.61987
HRV,2017-04-15,pm25,12.741667
HRV,2017-04-16,no2,10.350173035815985
HRV,2017-04-16,o3,73.31943
HRV,2017-04-16,pm25,8.910236
HRV,2017-04-17,no2,10.759429276385186
HRV,2017-04-17,o3,77.946106
HRV,2017-04-17,pm25,5.7903705
HRV,2017-04-18,no2,19.986275
HRV,2017-04-18,o3,57.85660599999999
HRV,2017-04-18,pm25,9.125
HRV,2017-04-19,no2,6.532087843225772
HRV,2017-04-19,o3,81.31083
HRV,2017-04-19,pm25,5.4963503
HRV,2017-04-20,no2,6.6274073898391865
HRV,2017-04-20,o3,83.988
HRV,2017-04-20,pm25,6.440277600000001
HRV,2017-04-21,no2,7.721514871073143
HRV,2017-04-21,o3,84.34492
HRV,2017-04-21,pm25,13.189928
HRV,2017-04-22,no2,15.458905062877836
HRV,2017-04-22,o3,84.66738
HRV,2017-04-22,pm25,14.562809999999999
HRV,2017-04-23,no2,19.966546921797466
HRV,2017-04-23,o3,84.91337
HRV,2017-04-23,pm25,8.316667
HRV,2017-04-24,no2,17.17925262578643
HRV,2017-04-24,o3,78.9123
HRV,2017-04-24,pm25,9.340834
HRV,2017-04-25,no2,9.27939752523546
HRV,2017-04-25,o3,95.34205
HRV,2017-04-25,pm25,10.4758625
HRV,2017-04-26,no2,8.845283638769486
HRV,2017-04-26,o3,88.41388
HRV,2017-04-26,pm25,9.447864
HRV,2017-04-27,no2,9.705374953849038
HRV,2017-04-27,o3,69.40853
HRV,2017-04-27,pm25,14.607463
HRV,2017-04-28,no2,9.53021860234982
HRV,2017-04-28,o3,63.06114
HRV,2017-04-28,pm25,9.817361
HRV,2017-04-29,no2,15.908831231359768
HRV,2017-04-29,o3,75.01534
HRV,2017-04-29,pm25,7.942975
HRV,2017-05-02,no2,27.76378329482122
HRV,2017-05-02,o3,93.183334
HRV,2017-05-02,pm25,6.37767
HRV,2017-05-10,o3,63.036666999999994
HRV,2017-05-11,no2,8.811131
HRV,2017-05-11,o3,84.41027
HRV,2017-05-11,pm25,6.9666667
HRV,2017-05-12,o3,88.14194
HRV,2017-05-12,pm25,9.811539
HRV,2017-05-15,no2,24.481840672251074
HRV,2017-05-15,o3,70.102394
HRV,2017-05-15,pm25,7.1473683999999995
HRV,2017-05-16,no2,7.505886564090258
HRV,2017-05-16,o3,79.24009
HRV,2017-05-16,pm25,7.916666499999999
HRV,2017-05-17,o3,77.13207
HRV,2017-05-17,pm25,8.721212
HRV,2017-05-18,no2,14.587941
HRV,2017-05-18,o3,95.45875
HRV,2017-05-18,pm25,7.577778
HRV,2017-05-23,o3,82.32593
HRV,2017-05-24,no2,32.571267253014355
HRV,2017-05-24,o3,80.18644
HRV,2017-05-24,pm25,7.927206
HRV,2017-05-25,no2,14.022591851812551
HRV,2017-05-25,o3,81.064804
HRV,2017-05-25,pm25,4.74375
HRV,2017-05-26,no2,9.88962275008473
HRV,2017-05-26,o3,86.23364
HRV,2017-05-26,pm25,6.679365
HRV,2017-05-27,no2,20.557692
HRV,2017-05-27,o3,85.15357
HRV,2017-05-27,pm25,6.776119
HRV,2017-05-28,no2,19.355421
HRV,2017-05-28,o3,80.4625
HRV,2017-05-28,pm25,5.8651514
HRV,2017-05-29,no2,23.332929602140755
HRV,2017-05-29,o3,79.45023
HRV,2017-05-29,pm25,6.1
HRV,2017-05-30,no2,27.955820621722207
HRV,2017-05-30,o3,82.51726
HRV,2017-05-30,pm25,8.76338
HRV,2017-05-31,no2,21.02365147812195
HRV,2017-05-31,o3,93.55568000000001
HRV,2017-05-31,pm25,10.876106
HRV,2017-06-01,no2,28.351993552834912
HRV,2017-06-01,o3,88.25395
HRV,2017-06-01,pm25,13.628346000000002
HRV,2017-06-02,no2,22.654709237497983
HRV,2017-06-02,o3,85.09041
HRV,2017-06-02,pm25,10.386862
HRV,2017-06-03,no2,23.154759860087573
HRV,2017-06-03,o3,89.35233
HRV,2017-06-03,pm25,10.38644
HRV,2017-06-04,no2,24.056260735695247
HRV,2017-06-04,o3,91.87304
HRV,2017-06-04,pm25,12.158947
HRV,2017-06-05,no2,23.60982999277572
HRV,2017-06-05,o3,81.005165
HRV,2017-06-05,pm25,8.166943
HRV,2017-06-06,no2,17.594863863791343
HRV,2017-06-06,o3,73.070145
HRV,2017-06-06,pm25,11.244445
HRV,2017-06-07,no2,19.734901819547108
HRV,2017-06-07,o3,75.59621
HRV,2017-06-07,pm25,6.31875
HRV,2017-06-08,no2,7.612159289489552
HRV,2017-06-08,o3,75.4132
HRV,2017-06-08,pm25,3.1908449999999995
HRV,2017-06-09,no2,17.562835299717722
HRV,2017-06-09,o3,82.44485
HRV,2017-06-09,pm25,4.447857
HRV,2017-06-10,no2,31.567617903136593
HRV,2017-06-10,o3,82.317535
HRV,2017-06-10,pm25,6.3319445
HRV,2017-06-11,no2,7.024030959943239
HRV,2017-06-11,o3,87.835
HRV,2017-06-11,pm25,5.2
HRV,2017-06-12,no2,22.875282992702324
HRV,2017-06-12,o3,84.899
HRV,2017-06-12,pm25,7.3717556
HRV,2017-06-13,no2,36.55726646369715
HRV,2017-06-13,o3,86.84533
HRV,2017-06-13,pm25,10.215441
HRV,2017-06-14,no2,26.09221467558861
HRV,2017-06-14,o3,86.82174
HRV,2017-06-14,pm25,10.047916
HRV,2017-06-15,no2,27.410163615579346
HRV,2017-06-15,o3,83.0875
HRV,2017-06-15,pm25,10.845139
HRV,2017-06-16,no2,24.243941966564616
HRV,2017-06-16,o3,75.10599
HRV,2017-06-16,pm25,11.535417
HRV,2017-06-17,no2,8.252201350716739
HRV,2017-06-17,o3,84.48584
HRV,2017-06-17,pm25,6.320979
HRV,2017-06-18,no2,7.533927224322427
HRV,2017-06-18,o3,81.116356
HRV,2017-06-18,pm25,5.3465276
HRV,2017-06-19,no2,16.67320157830296
HRV,2017-06-19,o3,84.889595
HRV,2017-06-19,pm25,8.399285
HRV,2017-06-20,no2,26.65074440058978
HRV,2017-06-20,o3,88.14419
HRV,2017-06-20,pm25,9.756338
HRV,2017-06-21,no2,30.982779047784945
HRV,2017-06-21,o3,98.115555
HRV,2017-06-21,pm25,10.270922
HRV,2017-06-22,no2,29.03479369282187
HRV,2017-06-22,o3,102.916595
HRV,2017-06-22,pm25,11.162774
HRV,2017-06-23,no2,30.126596705816354
HRV,2017-06-23,o3,114.483925
HRV,2017-06-23,pm25,12.31223
HRV,2017-06-24,no2,44.148101539161914
HRV,2017-06-24,o3,98.79788
HRV,2017-06-24,pm25,13.859721999999998
HRV,2017-06-25,no2,32.533124701550136
HRV,2017-06-25,o3,96.14500000000001
HRV,2017-06-25,pm25,15.407143
HRV,2017-06-26,no2,20.884621701589076
HRV,2017-06-26,o3,80.1852
HRV,2017-06-26,pm25,7.4162393
HRV,2017-06-27,no2,37.85404
HRV,2017-06-27,o3,76.90816
HRV,2017-06-27,pm25,8.580556
HRV,2017-06-28,no2,27.131678
HRV,2017-06-28,o3,82.51428
HRV,2017-06-28,pm25,12.055634
HRV,2017-06-29,no2,15.491579261661746
HRV,2017-06-29,o3,91.25489
HRV,2017-06-29,pm25,7.989583500000001
HRV,2017-06-30,no2,14.079974030191181
HRV,2017-06-30,o3,77.84085
HRV,2017-06-30,pm25,7.0583334
HRV,2017-07-01,no2,18.26210663756939
HRV,2017-07-01,o3,79.92992
HRV,2017-07-01,pm25,5.1
HRV,2017-07-02,no2,11.666399556573248
HRV,2017-07-02,o3,69.54265
HRV,2017-07-02,pm25,3.0181818
HRV,2017-07-03,no2,8.977687825539526
HRV,2017-07-03,o3,73.11839
HRV,2017-07-03,pm25,4.482639
HRV,2017-07-04,no2,12.46361083488628
HRV,2017-07-04,o3,75.602356
HRV,2017-07-04,pm25,5.2592235
HRV,2017-07-05,no2,22.90055220608896
HRV,2017-07-05,o3,83.378296
HRV,2017-07-05,pm25,6.8694444
HRV,2017-07-06,no2,28.39551376668533
HRV,2017-07-06,o3,92.49957
HRV,2017-07-06,pm25,6.9804196
HRV,2017-07-07,no2,37.593669415112714
HRV,2017-07-07,o3,91.10885
HRV,2017-07-07,pm25,9.392307
HRV,2017-07-08,no2,45.651228521868866
HRV,2017-07-08,o3,86.03447
HRV,2017-07-08,pm25,7.883333000000001
HRV,2017-07-09,no2,42.74561466482452
HRV,2017-07-09,o3,92.04468
HRV,2017-07-09,pm25,8.201389
HRV,2017-07-10,no2,31.867939136594124
HRV,2017-07-10,o3,93.01956
HRV,2017-07-10,pm25,12.980419000000001
HRV,2017-07-11,no2,29.450744058913426
HRV,2017-07-11,o3,95.485985
HRV,2017-07-12,no2,30.057358347719138
HRV,2017-07-12,o3,92.62913
HRV,2017-07-12,pm25,7.0658336
HRV,2017-07-13,no2,27.545173268145373
HRV,2017-07-13,o3,80.09759
HRV,2017-07-13,pm25,5.324167
HRV,2017-07-14,no2,14.541890542273801
HRV,2017-07-14,o3,70.00583
HRV,2017-07-14,pm25,6.265546299999999
HRV,2017-07-15,no2,7.8573736278660284
HRV,2017-07-15,o3,73.212654
HRV,2017-07-15,pm25,6.209565
HRV,2017-07-16,no2,4.6047609525344635
HRV,2017-07-16,o3,81.64049
HRV,2017-07-16,pm25,6.591999999999999
HRV,2017-07-17,no2,8.981910278421717
HRV,2017-07-17,o3,81.72359
HRV,2017-07-17,pm25,6.5330358
HRV,2017-07-18,no2,26.596904347834986
HRV,2017-07-18,o3,84.11878
HRV,2017-07-18,pm25,7.0422416
HRV,2017-07-19,no2,35.7409196394867
HRV,2017-07-19,o3,89.04893
HRV,2017-07-19,pm25,10.236667
HRV,2017-07-20,no2,30.33642533142655
HRV,2017-07-20,o3,104.45599999999999
HRV,2017-07-20,pm25,11.27
HRV,2017-09-22,no2,30.608359157345173
HRV,2017-09-22,o3,41.37436
HRV,2017-09-23,no2,32.41807865319776
HRV,2017-09-23,o3,46.168083
HRV,2017-09-24,no2,26.27989079815172
HRV,2017-09-24,o3,31.782927
HRV,2017-09-25,no2,26.91099250220566
HRV,2017-09-25,o3,26.451063000000005
HRV,2017-09-26,no2,25.349855644844286
HRV,2017-09-26,o3,24.448148999999997
HRV,2017-09-27,no2,28.230435087635495
HRV,2017-09-28,no2,26.084072988053517
HRV,2017-09-29,no2,30.04488093409616
HRV,2017-09-30,no2,28.997316113997265
HRV,2017-10-01,no2,34.329003181905144
HRV,2017-10-02,no2,40.81484298935361
HRV,2017-10-03,no2,35.412957936657634
HRV,2017-10-04,no2,33.87759172209944
HRV,2017-10-05,no2,26.173490036333067
HRV,2017-10-05,o3,41.71875
HRV,2017-10-06,no2,26.857065150764598
HRV,2017-10-06,o3,36.142223
HRV,2017-10-07,no2,20.604600892852453
HRV,2017-10-07,o3,40.565117
HRV,2017-10-08,no2,26.290519108085917
